word,def,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
제물포역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
도화IC,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
교보생명,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
주안현대아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
시민공원,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
수봉공원.인천수봉문화회관입구,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
석바위,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안4동,인천광역시 미추홀구청,,,2021-05-31
도화초등학교.수봉도서관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
도화초등학교.수봉도서관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
수봉공원.인천수봉문화회관입구,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
석바위,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
쑥골고가교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
상수도사업본부(스마트타운),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
동원아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
동원아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
상수도사업본부(스마트타운),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
석바위시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
석바위시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
JC회관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
석바위시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
주안1동행정복지센터,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
도화오거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
주안역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
도화오거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
주안역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
대화초등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
대화초등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
주안역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
삼덕아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
인천가정법원.인천지방법원등기국,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
신태양아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
석암초등학교앞,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
신태양아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
인천가정법원.인천지방법원등기국,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
석암초등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
태화아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
KT인천지사,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
태화아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
주안북초등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
주안북부역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
주안북부역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
인천비즈니스고등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
더월드스테이트후문,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
인천비즈니스고등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
로얄아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
성원빌딩.우편취급국,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
공단시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
공단시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
간석남부역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
인천삼덕아파트우편취급국,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
청운대삼거리(하늘꿈교회),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
광명아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
간석남부역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
송림고개(도화신동아아파트),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
6공단입구,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
공단치안센터,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
한국폴리텍2대학남인천캠퍼스,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
인천교(인천기계산업단지),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
한국폴리텍2대학남인천캠퍼스,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
인천교삼거리(인천기계산업단지),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
인천교삼거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
가좌테니스장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
우아미가구,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
가좌테니스장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
인천의료원,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
대우일렉트로닉스,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
대우일렉트로닉스,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
신창아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
주안북부,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
장미아파트(19동)앞,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
쌍용아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
송림고가교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
신동아3차아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
제물포역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의1동,인천광역시 미추홀구청,,,2021-05-31
용현고개,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
제물포역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의1동,인천광역시 미추홀구청,,,2021-05-31
도화동신협(구박문여고),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
청운대삼거리(하늘꿈교회),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
송림고개(도화신동아아파트),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
주안역환승정류장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
대동아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
주안역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
신동아1.2차아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
토지금고시장앞,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
숭의역(1번출구),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
조달청(한양2차아파트),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
한양2차아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
롯데백화점(인천터미널),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동,인천광역시 미추홀구청,,,2021-05-31
주안사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안2동,인천광역시 미추홀구청,,,2021-05-31
미추홀경찰서(장미아파트),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
숭의보건지소,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의1동,인천광역시 미추홀구청,,,2021-05-31
제운사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안3동,인천광역시 미추홀구청,,,2021-05-31
동아풍림아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
용일사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안2동,인천광역시 미추홀구청,,,2021-05-31
산업단지사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
인천축구전용경기장(홈플러스),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의1동,인천광역시 미추홀구청,,,2021-05-31
경인방송,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
학산사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
신선초등학교앞,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
영남아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
미추홀구평생학습관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
신동아아파트4차,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
인천향교.인천도호부청사,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 문학동,인천광역시 미추홀구청,,,2021-05-31
쌍용아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
미추홀퍼스트(2단지),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의1동,인천광역시 미추홀구청,,,2021-05-31
